#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Tokamak T-10
#  Field Strength B: 2.84 T
#  Ionization Energy E_ion: 13.598 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 3.00e+12 cm^-3
#  Maximum electron density: 3.33e+13 cm^-3
#  Minimum electron temperature: 20.0 eV
#  Maximum electron temperature: 1315.454 eV
#  Electron density delta: 3.03e+13 cm^-3
#  Electron temperature delta: 1295.454 eV
#  Device minor radius: 32.0 cm
#  Peak power deposition per unit volumen: 2.50e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.375 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 3.04e-12  eV^(1/2) cm^5 s^-1
#  wb constant 7.91e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 4.00e+02 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 16
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 200
#  Number of observation points: 41
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.001, 1.0, 1.0, 0.01, 0.01]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 41):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.01234568 0.91413087 0.122109875 -0.0012819687551494984 -0.031997444661141294
0.037037037 0.91390675 0.12105249 -0.0015755846295137648 -0.06220943464219619
0.061728396 0.9136522 0.11951126 -0.0017741008883269363 -0.07542879526149093
0.086419754 0.91337365 0.11761283 -0.0020305092816764268 -0.07058282127906423
0.11111111 0.91307 0.11544858 -0.0023870184309199094 -0.052263997393328765
0.13580246 0.9127371 0.11308428 -0.00284808346451398 -0.02786695401389494
0.16049382 0.9123689 0.11056689 -0.0034076095964403947 -0.004409622696460502
0.18518518 0.9119591 0.10793025 -0.004057546430042199 0.013281341861542728
0.20987654 0.9115009 0.10519955 -0.004789252092791537 0.022882905084049554
0.2345679 0.9109874 0.10239449 -0.005592299479797213 0.024204174055100225
0.25925925 0.91041166 0.09953142 -0.006452955842232938 0.019014213474653374
0.28395063 0.9097671 0.096625574 -0.007352912809492145 0.00982428046833661
0.30864197 0.90904707 0.09369183 -0.008268626385734116 -0.0006193482198426636
0.33333334 0.9082456 0.090745494 -0.00917118110976451 -0.009738367506400891
0.3580247 0.9073576 0.087803066 -0.010026913359589348 -0.01584886261767693
0.38271606 0.90637857 0.084882095 -0.01079890872597999 -0.017910574898072795
0.4074074 0.9053057 0.08200127 -0.01144926768087676 -0.01588058423690697
0.43209878 0.9041376 0.07918031 -0.011942141322167709 -0.010515789608877668
0.45679012 0.9028747 0.076439306 -0.012247092791784346 -0.0030720525977265822
0.4814815 0.90151936 0.0737982 -0.012342575582646356 0.004900629465599771
0.50617284 0.9000759 0.07127611 -0.012218406577060005 0.011865432436644952
0.5308642 0.89855087 0.068890534 -0.01187720010156962 0.016514569704195736
0.5555556 0.89695215 0.066656455 -0.0113341236370176 0.018097852061668362
0.5802469 0.8952895 0.06458599 -0.010615165526706709 0.01633323669523712
0.60493827 0.8935735 0.06268773 -0.009754093203941579 0.011537479909726756
0.6296296 0.89181566 0.060966715 -0.008788849316185706 0.004501547367542713
0.654321 0.89002764 0.059424367 -0.00775799845798806 -0.003645676493469807
0.67901236 0.88822085 0.05805885 -0.006697665882995604 -0.01152053298947564
0.7037037 0.8864063 0.05686546 -0.0056393614157944855 -0.01787404538123738
0.72839504 0.88459414 0.05583704 -0.004608806724150604 -0.021436754938436664
0.75308645 0.8827938 0.054964777 -0.0036256185302357812 -0.02144945671734355
0.7777778 0.88101345 0.054238476 -0.002703576945556597 -0.01752785599568263
0.80246913 0.87926 0.053647254 -0.0018514047281191198 -0.009863722301860278
0.8271605 0.8775397 0.053179774 -0.0010736200228627034 0.000596683800779374
0.8518519 0.87585723 0.05282477 -0.0003714831127019823 0.012269872302599794
0.8765432 0.8742167 0.052571204 0.0002561556918949885 0.02270631141285051
0.90123457 0.872621 0.052408498 0.000812119615225403 0.02877236345302947
0.9259259 0.8710724 0.052326586 0.0013003840588082312 0.02664397573666122
0.9506173 0.8695725 0.05231617 0.001725572819153423 0.011989171741463522
0.97530866 0.86812216 0.052368514 0.0020926632486621445 -0.019633173268429616
1.0 0.8667218 0.05247571 0.0024067385987306743 -0.07230812456011115
