#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Tokamak T-10
#  Field Strength B: 2.84 T
#  Ionization Energy E_ion: 13.598 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 3.00e+12 cm^-3
#  Maximum electron density: 3.33e+13 cm^-3
#  Minimum electron temperature: 20.0 eV
#  Maximum electron temperature: 1315.454 eV
#  Electron density delta: 3.03e+13 cm^-3
#  Electron temperature delta: 1295.454 eV
#  Device minor radius: 32.0 cm
#  Peak power deposition per unit volumen: 2.50e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.375 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 3.04e-12  eV^(1/2) cm^5 s^-1
#  wb constant 7.91e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 4.00e+02 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 16
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 200
#  Number of observation points: 41
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.001, 1.0, 1.0, 0.01, 0.01]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 41):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.01234568 0.9170467 0.12328497 0.0017907617955573011 -0.52635937523808
0.037037037 0.91735744 0.1213899 0.0019013869530375728 -0.733473077137802
0.061728396 0.91767704 0.11937396 0.0019952641476968626 -0.47742567765168076
0.086419754 0.9180047 0.11723573 0.00206574957754507 -0.10289840518083793
0.11111111 0.91833925 0.11497538 0.002105300542737142 0.2137865443610707
0.13580246 0.9186791 0.11259463 0.0021055639570987986 0.3957464641689228
0.16049382 0.9190224 0.11009732 0.0020575658336876293 0.43054866987972673
0.18518518 0.91936666 0.107489556 0.0019519950606190061 0.34312020900438256
0.20987654 0.91970897 0.10477985 0.0017796482750797248 0.17881274974470784
0.2345679 0.92004585 0.1019794 0.0015320113332776104 -0.012641790005972098
0.25925925 0.9203733 0.09910197 0.0012019527155950347 -0.18502446671740813
0.28395063 0.92068666 0.09616424 0.000784548045163807 -0.30659489705473675
0.30864197 0.9209807 0.093185194 0.0002779074796152119 -0.35821943462238437
0.33333334 0.9212496 0.09018595 -0.00031602952477547525 -0.3369081711671811
0.3580247 0.9214872 0.08718953 -0.0009908966812479556 -0.25373420316230977
0.38271606 0.9216868 0.08421984 -0.0017355666821129037 -0.12787717961629141
0.4074074 0.92184174 0.081301294 -0.0025342291969520127 0.016598322344037797
0.43209878 0.921945 0.07845788 -0.0033669225500229066 0.15479757706218322
0.45679012 0.92199 0.075712316 -0.0042105068209219955 0.2645522865659302
0.4814815 0.92197037 0.0730853 -0.005040085551104037 0.33175484967640045
0.50617284 0.9218804 0.07059499 -0.0058305630286695056 0.34778142391202493
0.5308642 0.92171526 0.06825625 -0.006558452023779259 0.3131790629248883
0.5555556 0.921471 0.06608067 -0.007203367732395895 0.2333751903328647
0.5802469 0.92114484 0.064076096 -0.007749270123819117 0.12083481368490823
0.60493827 0.92073506 0.062247008 -0.008185372553335962 -0.009155105697431054
0.6296296 0.92024136 0.06059465 -0.00850641594442601 -0.14033955622915073
0.654321 0.91966456 0.059117272 -0.008712456637520084 -0.25559938390998127
0.67901236 0.91900647 0.05781078 -0.008808411266527302 -0.33974664209620187
0.7037037 0.91826993 0.05666911 -0.00880314177251952 -0.38121934410784775
0.72839504 0.91745865 0.0556847 -0.008708483330382495 -0.3719047965213065
0.75308645 0.91657686 0.054848954 -0.008538095550549475 -0.3096892434807046
0.7777778 0.91562927 0.054152627 -0.00830655698887281 -0.1975384936754523
0.80246913 0.91462094 0.053586207 -0.008028394423949346 -0.04593269039878578
0.8271605 0.91355693 0.053140167 -0.007717408472035102 0.12665869812661867
0.8518519 0.91244245 0.052805163 -0.007386126180404619 0.29526524230095674
0.8765432 0.9112822 0.05257218 -0.007045511167185568 0.4259395489176967
0.90123457 0.9100811 0.052432716 -0.006704664789801314 0.4771842556957324
0.9259259 0.9088434 0.052378766 -0.006370953194738181 0.4001637760580792
0.9506173 0.9075733 0.052402873 -0.006049938882630607 0.14115512031106903
0.97530866 0.9062744 0.05249822 -0.005745624350229297 -0.3562019189450609
1.0 0.90495 0.052658543 -0.005460580323025552 -1.1446329057430376
