#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Tokamak T-10
#  Field Strength B: 2.84 T
#  Ionization Energy E_ion: 13.598 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 3.00e+12 cm^-3
#  Maximum electron density: 3.33e+13 cm^-3
#  Minimum electron temperature: 20.0 eV
#  Maximum electron temperature: 1315.454 eV
#  Electron density delta: 3.03e+13 cm^-3
#  Electron temperature delta: 1295.454 eV
#  Device minor radius: 32.0 cm
#  Peak power deposition per unit volumen: 2.50e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.375 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 3.04e-12  eV^(1/2) cm^5 s^-1
#  wb constant 7.91e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 4.00e+02 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 32
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 200
#  Number of observation points: 40
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.001, 1.0, 1.0, 0.1, 0.1]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 40):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.0 0.9983193 0.94512147 -0.33302122354507446 1.2956480495631697e-07
0.025 0.99569845 0.6563792 -0.03639904807568334 -3.7311365204489255
0.05 0.9943465 0.54512405 -0.05792036880021543 -2.166599011623694
0.075 0.99270684 0.4839799 -0.048516505136972955 -1.2782985062960404
0.1 0.99097604 0.4468208 -0.025316440177757044 -0.739816780218727
0.125 0.9893914 0.42360803 -0.0011489697113148904 -0.41222017331646366
0.15 0.98809886 0.40905648 0.0148171176209989 -0.21278374426748375
0.175 0.9871318 0.3999851 0.021777023582962896 -0.08947731604032706
0.2 0.98645335 0.39440078 0.022820003564455876 -0.010735142361175167
0.225 0.986003 0.39105305 0.020939250446278864 0.04123138759404356
0.25 0.98572165 0.38915545 0.01798341056186162 0.07632859304808008
0.275 0.98556095 0.38820755 0.014879981988890775 0.10199048712945952
0.3 0.9854843 0.3878851 0.012027381918346968 0.1319353696584516
0.325 0.9854649 0.38797343 0.009563652528354326 0.19236383378085412
0.35 0.9854832 0.38832775 0.007510324249417391 0.28828086445533846
0.375 0.98552585 0.3888488 0.005840086760026449 0.34989691669503303
0.4 0.98558307 0.389468 0.004508770556777255 0.3057894708872722
0.425 0.9856482 0.39013755 0.003467868093556376 0.20288781495052827
0.45 0.9857167 0.39082432 0.002670592527573499 0.12711518750963732
0.475 0.9857855 0.39150622 0.0020742487243439653 0.09246868113995298
0.5 0.98585254 0.39216796 0.0016411492906227008 0.07481877047924791
0.525 0.98591655 0.39280003 0.0013389367088868463 0.0600403852375719
0.55 0.9859768 0.39339656 0.0011402707135524028 0.044972317140252564
0.575 0.98603296 0.39395463 0.0010225838551620357 0.02942086177938545
0.6 0.9860848 0.3944731 0.000967473368013605 0.01356241440210497
0.625 0.98613244 0.394952 0.0009601770376551572 -0.0024291684247903776
0.65 0.986176 0.39539245 0.0009889740422026868 -0.01843928730439816
0.675 0.98621565 0.39579603 0.001044737684860281 -0.03434775937640293
0.7 0.98625165 0.39616457 0.0011203643957849625 -0.05007582968267671
0.725 0.98628414 0.3965001 0.0012104515422776264 -0.06553749004385391
0.75 0.9863135 0.39680493 0.0013109178458462398 -0.08069768148747972
0.775 0.9863399 0.397081 0.001418703866393894 -0.09549532107581908
0.8 0.98636365 0.3973303 0.001531543459199689 -0.10988603409063799
0.825 0.98638487 0.39755505 0.0016477931513908428 -0.12386674310798262
0.85 0.98640376 0.39775687 0.0017662633527042635 -0.13739515685065562
0.875 0.98642063 0.39793772 0.0018861196633753441 -0.15046350092047797
0.9 0.98643553 0.3980993 0.002006763281282433 -0.16308091722072424
0.925 0.9864487 0.39824286 0.002127772343117554 -0.17521684039518734
0.95 0.9864603 0.39837012 0.002248892775817086 -0.1868866145945387
0.975 0.9864704 0.39848235 0.0023699136242127505 -0.19809218005491713
