0.0 4.5951977 32.67823
0.02564102564102564 4.595136 32.606335
0.05128205128205128 4.594918 32.378742
0.07692307692307693 4.5946913 31.987581
0.10256410256410256 4.5945635 31.430544
0.1282051282051282 4.5945873 30.711914
0.15384615384615385 4.5947657 29.84332
0.1794871794871795 4.5950713 28.843292
0.20512820512820512 4.59546 27.736061
0.23076923076923075 4.5958705 26.549755
0.2564102564102564 4.5962644 25.31386
0.28205128205128205 4.5966067 24.05675
0.3076923076923077 4.5968876 22.803728
0.3333333333333333 4.597118 21.575712
0.358974358974359 4.597313 20.38861
0.3846153846153846 4.5974903 19.253445
0.41025641025641024 4.597674 18.177021
0.4358974358974359 4.5978785 17.162483
0.4615384615384615 4.5980973 16.210402
0.48717948717948717 4.598334 15.319342
0.5128205128205128 4.598579 14.4866705
0.5384615384615384 4.5988154 13.708993
0.5641025641025641 4.5990367 12.982527
0.5897435897435898 4.5992384 12.303375
0.6153846153846154 4.5994153 11.6677685
0.641025641025641 4.599572 11.072058
0.6666666666666666 4.5997186 10.512858
0.6923076923076923 4.5998654 9.98708
0.717948717948718 4.6000195 9.491897
0.7435897435897436 4.6001983 9.024788
0.7692307692307692 4.600414 8.583492
0.7948717948717948 4.600668 8.165992
0.8205128205128205 4.600969 7.770509
0.8461538461538461 4.601312 7.395461
0.8717948717948718 4.60169 7.0394697
0.8974358974358974 4.602085 6.7012825
0.923076923076923 4.602484 6.3798246
0.9487179487179487 4.602854 6.0741205
0.9743589743589743 4.6031647 5.7833133
1.0 4.6033773 5.5066237
