#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Rijnhuizen Tokamak Project (RTP)
#  Field Strength B: 2.3 T
#  Ionization Energy E_ion: 13.6 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 6.95e+12 cm^-3
#  Maximum electron density: 5.38e+13 cm^-3
#  Minimum electron temperature: 38.5 eV
#  Maximum electron temperature: 507.5 eV
#  Electron density delta: 4.68e+13 cm^-3
#  Electron temperature delta: 469.0 eV
#  Device minor radius: 16.0 cm
#  Peak power deposition per unit volumen: 6.00e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.1 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 4.64e-12  eV^(1/2) cm^5 s^-1
#  wb constant 1.30e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 2.55e+01 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 32
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 300
#  Number of observation points: 40
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 40):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.0 0.7714144 0.9405455 -0.0017461555544286966 -2.3568400647491215e-06
0.025 0.7505319 0.9018375 -0.6060271053871915 -0.06223153585327819
0.05 0.7299309 0.85713106 -0.5738273695420647 0.019894726817097592
0.075 0.7107669 0.8131657 -0.5029988903146533 -0.012550548609759432
0.1 0.6924439 0.7698294 -0.4435520949113583 -0.013586201849185386
0.125 0.6748039 0.7274282 -0.4069185836254473 0.0019509943962831926
0.15 0.65766746 0.6860878 -0.3820406262533856 0.010595139437217058
0.175 0.6408793 0.6458555 -0.36340506798869804 0.009750891207148385
0.2 0.62431514 0.606743 -0.3487342378988015 0.004920035254427745
0.225 0.6078746 0.56873816 -0.33674254627265604 0.0010902188089565925
0.25 0.591473 0.53181887 -0.3265452027006283 -7.490514545338556e-05
0.275 0.57503694 0.4959631 -0.3175459761832425 0.0005108082672906847
0.3 0.55850095 0.46115607 -0.30938798843771775 0.0015716641826768127
0.325 0.5418036 0.42739248 -0.3018960434662567 0.0027055639089201408
0.35 0.52488565 0.39467555 -0.2950121348851151 0.004255862092585261
0.375 0.50768715 0.36301318 -0.28872812224461114 0.006564048307432202
0.4 0.49014476 0.3324147 -0.2830163223502329 0.009382478293039242
0.425 0.47218916 0.30288804 -0.2777657027512751 0.011888950556356477
0.45 0.45374408 0.27443784 -0.27273035424535447 0.013088047791137562
0.475 0.4347235 0.24706525 -0.26750338375047844 0.012404509013405505
0.5 0.41503236 0.22076976 -0.26154835485053246 0.010167959618188576
0.525 0.39456558 0.19555247 -0.2542860410129585 0.007815092167410194
0.55 0.37320852 0.17141987 -0.24523966555711535 0.007708121527340776
0.575 0.3508363 0.14838839 -0.23414566107910928 0.01242591800412705
0.6 0.3273116 0.12648627 -0.22087995342113673 0.023333690175362933
0.625 0.30248058 0.10574901 -0.20502428137326198 0.03845706668531726
0.65 0.27617162 0.08619892 -0.18513559940605429 0.05037569491902853
0.675 0.24821323 0.067804724 -0.15829586356521652 0.04735666084350191
0.7 0.21849126 0.050450232 -0.12055827882352887 0.02622411757798268
0.725 0.18707503 0.034098085 -0.0674860279002557 0.028546250820037918
0.75 0.15441407 0.019549578 0.002928960066093827 0.14602609168755662
0.775 0.12146112 0.009077186 0.07561224566417389 0.299787791030335
0.8 0.08951424 0.003835647 0.14034282254134833 0.3056006054812356
0.825 0.06059362 0.0018638851 0.1983612605425054 0.249037255424072
0.85 0.03776585 0.0011335971 0.1995629409818153 0.20296564809686024
0.875 0.02277603 0.00081809814 0.13931526261530403 0.17611234351554192
0.9 0.014298288 0.0006599705 0.0763593088156757 0.16335592881730096
0.925 0.009782892 0.0005730822 0.03804800024825469 0.1585410162276273
0.95 0.0073329513 0.0005224813 0.019006673446970056 0.1577249506756281
0.975 0.0059239212 0.0004916509 0.009975042614351615 0.15889998482608422
