#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Tokamak T-10
#  Field Strength B: 2.84 T
#  Ionization Energy E_ion: 13.598 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 3.00e+12 cm^-3
#  Maximum electron density: 3.33e+13 cm^-3
#  Minimum electron temperature: 20.0 eV
#  Maximum electron temperature: 1315.454 eV
#  Electron density delta: 3.03e+13 cm^-3
#  Electron temperature delta: 1295.454 eV
#  Device minor radius: 32.0 cm
#  Peak power deposition per unit volumen: 2.50e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.375 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 3.04e-12  eV^(1/2) cm^5 s^-1
#  wb constant 7.91e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 4.00e+02 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 32
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 200
#  Number of observation points: 41
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.1, 1.0, 1.0]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 41):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.01234568 0.9855226 0.87661815 -0.05560891702672654 -0.08009058858428908
0.037037037 0.9442721 0.2724804 -0.016305025412636412 -0.06237587978671691
0.061728396 0.9306383 0.14630473 -0.07255485379421062 0.09420966825844262
0.086419754 0.9203008 0.082728446 -0.1030339147311232 0.15312599363444912
0.11111111 0.90835536 0.04322537 -0.1218731355174192 0.16131769114387556
0.13580246 0.89154696 0.02074323 -0.12507087588147528 0.1265210528394384
0.16049382 0.86674845 0.0098979045 -0.12020691513870285 0.09304425957378532
0.18518518 0.8311883 0.0051430943 -0.11170220834208493 0.0751869069816245
0.20987654 0.78336066 0.0030406327 -0.09514661905153003 0.06636441402585143
0.2345679 0.7239504 0.002040304 -0.060823403877980374 0.06046882190613973
0.25925925 0.65686256 0.001517921 -0.010730584386013629 0.05503280818389599
0.28395063 0.5888616 0.0012201634 0.03294128691168782 0.04974007106099094
0.30864197 0.5266057 0.0010375878 0.05347869238387107 0.04499103727780527
0.33333334 0.47385433 0.00091890956 0.05424357258667309 0.04108763322387258
0.3580247 0.43125704 0.0008380916 0.04597959164187041 0.03805721184918804
0.38271606 0.39767894 0.00078094925 0.03604142010537629 0.03576924081035398
0.4074074 0.37142473 0.00073928403 0.027405011466345507 0.034057201835918705
0.43209878 0.35087228 0.00070812134 0.02070467031653918 0.03277540983625373
0.45679012 0.3346849 0.0006843103 0.015728480713795606 0.03181287271930594
0.4814815 0.32182884 0.0006657867 0.012080852101557831 0.03109027558359236
0.50617284 0.3115257 0.0006511543 0.00940279743851583 0.0305527285046373
0.5308642 0.3031938 0.0006394443 0.007419247423891746 0.03016290737522269
0.5555556 0.29639792 0.0006299633 0.005932132100075046 0.029895796202346402
0.5802469 0.29081026 0.0006222136 0.004802118051482706 0.02973481130651497
0.60493827 0.2861824 0.0006158231 0.003931650662708548 0.02966915048764846
0.6296296 0.28232357 0.00061051233 0.0032521772047522683 0.029691733801839218
0.654321 0.27908614 0.0006060697 0.002715102937834628 0.029797920780331253
0.67901236 0.27635494 0.00060232973 0.0022856023151962453 0.029984512512365315
0.7037037 0.2740388 0.00059916516 0.0019384262865598965 0.030248964923048346
0.72839504 0.27206564 0.00059647346 0.0016550319799467804 0.030588978944734044
0.75308645 0.2703771 0.0005941732 0.0014216230758881542 0.031001932145449697
0.7777778 0.2689264 0.0005922006 0.001227828895028808 0.03148479565455756
0.80246913 0.2676754 0.000590501 0.0010657540945220522 0.032033791250372444
0.8271605 0.26659283 0.00058903225 0.0009293042803020669 0.032644343078423746
0.8518519 0.26565287 0.0005877584 0.0008137524571794519 0.03331096419086803
0.8765432 0.26483428 0.00058664934 0.0007153641492238279 0.0340273500188822
0.90123457 0.26411927 0.0005856825 0.0006311903285558867 0.034786340063715206
0.9259259 0.2634929 0.00058483577 0.0005588586744452253 0.03558016501211086
0.9506173 0.2629429 0.0005840932 0.0004964591996641988 0.036400725142865575
0.97530866 0.2624586 0.00058344 0.0004424298970779089 0.03723991686144447
1.0 0.26203114 0.00058286363 0.0003954958352445753 0.03809054743574324
