#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Tokamak T-10
#  Field Strength B: 2.84 T
#  Ionization Energy E_ion: 13.598 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 3.00e+12 cm^-3
#  Maximum electron density: 3.33e+13 cm^-3
#  Minimum electron temperature: 20.0 eV
#  Maximum electron temperature: 1315.454 eV
#  Electron density delta: 3.03e+13 cm^-3
#  Electron temperature delta: 1295.454 eV
#  Device minor radius: 32.0 cm
#  Peak power deposition per unit volumen: 2.50e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.375 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 3.04e-12  eV^(1/2) cm^5 s^-1
#  wb constant 7.91e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 4.00e+02 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 16
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 200
#  Number of observation points: 41
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.001, 1.0, 1.0, 0.01, 0.01]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 41):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.01234568 0.966082 0.03140905 -0.18709344876561942 -1.2402884659364828
0.037037037 0.923141 0.013795787 -0.10897224005600205 -0.2776046144887991
0.061728396 0.8576723 0.0038602543 -0.09003794048851255 -0.05745691365904874
0.086419754 0.7787052 0.0007173756 -0.06529803973627513 -0.052974342737343964
0.11111111 0.6883769 0.00017902865 -0.03162616785372698 -0.06382036005147337
0.13580246 0.593601 6.8802496e-05 -0.003284476557558106 -0.062417675661253516
0.16049382 0.50134563 3.3724486e-05 0.005673080710541549 -0.05676675650734432
0.18518518 0.41185507 1.8487919e-05 0.01639490820555062 -0.04870829283153733
0.20987654 0.32601586 1.06444695e-05 0.029875008379122985 -0.039397489208105416
0.2345679 0.24700086 6.260632e-06 0.03896421460085569 -0.030183097554878746
0.25925925 0.1787203 3.7206808e-06 0.03941063843677911 -0.02224696614366237
0.28395063 0.12398671 2.2308463e-06 0.032691219804927285 -0.016216863955145336
0.30864197 0.08343977 1.3567578e-06 0.023249323769637637 -0.012113634504341603
0.33333334 0.055516303 8.458431e-07 0.014827328852564619 -0.009574079694536499
0.3580247 0.037336983 5.4723836e-07 0.008877460594546801 -0.008131516091905551
0.38271606 0.025873236 3.7106804e-07 0.005188020596254275 -0.007391654293510826
0.4074074 0.018695137 2.6495582e-07 0.0030416960927323556 -0.007081493846406664
0.43209878 0.014143708 1.9910318e-07 0.0018196370704119883 -0.007030562327667475
0.45679012 0.011185117 1.5677723e-07 0.0011211019573854934 -0.007137351651259984
0.4814815 0.00920192 1.2856098e-07 0.0007143372078695546 -0.0073420295461227355
0.50617284 0.007829149 1.0907552e-07 0.00047113887740007714 -0.007608993299088875
0.5308642 0.0068490496 9.517366e-08 0.0003213247572306849 -0.007916479422525694
0.5555556 0.006129067 8.4960426e-08 0.00022616563583563372 -0.0082507510387892
0.5802469 0.0055864244 7.726002e-08 0.0001638947939161342 -0.008602842583245483
0.60493827 0.0051680254 7.1320535e-08 0.0001219853596164817 -0.00896665418330994
0.6296296 0.0048388774 6.6646905e-08 9.303802079672213e-05 -0.009337887048476231
0.654321 0.0045753233 6.290415e-08 7.256414176419829e-05 -0.009713519125470695
0.67901236 0.004360978 5.986087e-08 5.776882272917048e-05 -0.010091252202663093
0.7037037 0.0041842205 5.735228e-08 4.686742909353953e-05 -0.010469447998334061
0.72839504 0.004036678 5.5259925e-08 3.869387080536907e-05 -0.010846868707958363
0.75308645 0.003912171 5.349564e-08 3.246885472638622e-05 -0.011222641790861557
0.7777778 0.0038060704 5.1994142e-08 2.7660936924815837e-05 -0.011596169756349197
0.80246913 0.003714869 5.0705005e-08 2.390086518351104e-05 -0.011967147218630438
0.8271605 0.0036358503 4.9589882e-08 2.092734195267812e-05 -0.01233543486914086
0.8518519 0.0035668872 4.8618393e-08 1.8552484448127767e-05 -0.012701093429615581
0.8765432 0.0035063177 4.7766775e-08 1.663931747435301e-05 -0.013064355251074035
0.90123457 0.0034528014 4.7015728e-08 1.508640153662736e-05 -0.013425575032203926
0.9259259 0.0034052539 4.6349896e-08 1.381764311381706e-05 -0.013785221687737022
0.9506173 0.0033627958 4.5756806e-08 1.2775340267194108e-05 -0.0141438748416471
0.97530866 0.00332471 4.522588e-08 1.1915238984587e-05 -0.0145020734822068
1.0 0.0032903934 4.4748802e-08 1.1202976581198957e-05 -0.014860383455449329
