#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Tokamak T-10
#  Field Strength B: 2.84 T
#  Ionization Energy E_ion: 13.598 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 3.00e+12 cm^-3
#  Maximum electron density: 3.33e+13 cm^-3
#  Minimum electron temperature: 20.0 eV
#  Maximum electron temperature: 1315.454 eV
#  Electron density delta: 3.03e+13 cm^-3
#  Electron temperature delta: 1295.454 eV
#  Device minor radius: 32.0 cm
#  Peak power deposition per unit volumen: 2.50e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.375 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 3.04e-12  eV^(1/2) cm^5 s^-1
#  wb constant 7.91e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 4.00e+02 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 16
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 200
#  Number of observation points: 41
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.001, 0.1, 0.1]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 41):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.01234568 0.97181463 0.43435976 -0.051988557856893894 -0.6631601027134237
0.037037037 0.9685503 0.41759974 -0.0030266588757756137 -0.38995939415789366
0.061728396 0.96683943 0.41088343 0.01390588916193885 -0.20857509968685117
0.086419754 0.96593815 0.40760982 0.012181272754395374 -0.08957279709475123
0.11111111 0.96542877 0.40591496 0.0063245434364012885 -0.01842319368396081
0.13580246 0.9650905 0.40496927 0.0010322925345974013 0.017568715488578447
0.16049382 0.96481615 0.4043564 -0.003157542548125195 0.03026495604952968
0.18518518 0.9645532 0.40387037 -0.006417556034959923 0.029045924381626363
0.20987654 0.9642752 0.40341455 -0.008936624115454884 0.020643600155972507
0.2345679 0.96396947 0.40294787 -0.010852923045748775 0.009637734341183677
0.25925925 0.9636302 0.40245724 -0.012267191998523832 -0.0009741248975591224
0.28395063 0.96325594 0.40194258 -0.013256067954019556 -0.00948620159177064
0.30864197 0.9628474 0.40141022 -0.013881197499048184 -0.014978201504346597
0.33333334 0.9624067 0.4008689 -0.014195140121887457 -0.01741499187842297
0.3580247 0.96193683 0.40032777 -0.014245226722468418 -0.01694879025191567
0.38271606 0.9614411 0.39979538 -0.014075676250771075 -0.014248385491118351
0.4074074 0.96092284 0.39927948 -0.013728235876619303 -0.010063337074148694
0.43209878 0.9603856 0.39878607 -0.013241260923395353 -0.005015132022047619
0.45679012 0.95983267 0.39831996 -0.012649790296929517 -5.7815611313344564e-06
0.4814815 0.9592671 0.39788473 -0.011984143158232149 0.0045333322283015514
0.50617284 0.9586917 0.3974825 -0.011269838626384206 0.007985184314496983
0.5308642 0.95810914 0.39711455 -0.010527313288984805 0.010249743777746116
0.5555556 0.9575216 0.396781 -0.009772415111069611 0.01118194319327984
0.5802469 0.95693123 0.39648136 -0.009016491922418435 0.01075404929819164
0.60493827 0.95633966 0.39621463 -0.008267519704987448 0.009206068510880868
0.6296296 0.9557486 0.3959792 -0.007530380324374787 0.006792933752711615
0.654321 0.9551594 0.3957733 -0.006807911499852095 0.0038658481926167588
0.67901236 0.95457315 0.3955948 -0.006101386883048148 0.0008726948117632855
0.7037037 0.95399106 0.39544174 -0.005411015727020611 -0.0020335384441827775
0.72839504 0.95341384 0.39531192 -0.00473646067473131 -0.004377206048380467
0.75308645 0.95284235 0.39520314 -0.0040771639111539075 -0.005996656609456368
0.7777778 0.95227724 0.39511335 -0.003432444888052588 -0.006662369603080806
0.80246913 0.9517192 0.39504054 -0.0028018308892582165 -0.006194167707706147
0.8271605 0.9511687 0.39498305 -0.002184920395899259 -0.0050654278024856465
0.8518519 0.9506262 0.39493892 -0.0015817427833736486 -0.00306998759127855
0.8765432 0.950092 0.39490667 -0.0009923284874640372 -0.0006590047550059535
0.90123457 0.94956666 0.39488488 -0.0004170546078984638 0.0014752047630166634
0.9259259 0.94905037 0.39487213 0.0001435904114588638 0.0029965132880784948
0.9506173 0.94854325 0.3948672 0.0006889893666311851 0.003268454450419449
0.97530866 0.9480457 0.39486912 0.001218452686568249 0.0016164091853208083
1.0 0.9475578 0.3948769 0.0017313035617092976 -0.002556520504901855
