#=================================================================
#Magnetic confinenment device's physical parameters
#-----------------------------------------------------------------
#  Device: Tokamak T-10
#  Field Strength B: 2.84 T
#  Ionization Energy E_ion: 13.598 eV
#  Background neutrals density: 1.00e+02 cm^-3
#  Minimum electron density: 3.00e+12 cm^-3
#  Maximum electron density: 3.33e+13 cm^-3
#  Minimum electron temperature: 20.0 eV
#  Maximum electron temperature: 1315.454 eV
#  Electron density delta: 3.03e+13 cm^-3
#  Electron temperature delta: 1295.454 eV
#  Device minor radius: 32.0 cm
#  Peak power deposition per unit volumen: 2.50e+18 eV cm^-3 s^-1
#  Power profile variance: 1.12 cm
#  Power profile mean radius 0.375 (adim)
#  Coulomb logararithm 17.5 (adim)
#  h constant 3.04e-12  eV^(1/2) cm^5 s^-1
#  wb constant 7.91e+07 eV
#  Characteristic electron density decay scale: 0.001 (adim)
#  Characteristic electron temperature decay scale: 0.001 (adim)
#  Equations normalizations constant: 4.00e+02 s
#=================================================================
#=================================================================
#PINN solver parameters
#-----------------------------------------------------------------
#  Number of hidden layers: 16
#  Collocations points within domain: 1000
#  Collocations points boundaries: 1
#  Number of tests points: 200
#  Number of observation points: 41
#  Number of pre iterations for adam 2000
#  Number of iterations for adam 5000
#  loss functions weights : [0.1, 0.001, 0.1, 0.1]
#=================================================================
#DATA LAYOUT (NUMBER OF POINTS: 41):
#RADIUS DENSITY TEMPERATURE RESIDUAL_N RESIDUAL_T
#-----------------------------------------------------------------
0.01234568 0.96813715 0.42767185 -0.027326284270677997 -0.29975456779368376
0.037037037 0.9667138 0.417468 -0.028250663497336907 -0.4005030302146699
0.061728396 0.9652522 0.41135478 -0.028829109540197136 -0.2726618484033166
0.086419754 0.96375823 0.40782988 -0.02835846857662356 -0.12489709949674105
0.11111111 0.962248 0.40586838 -0.02671326973338548 -0.01689172965366524
0.13580246 0.96074194 0.40479228 -0.02413518632499128 0.044049625027645374
0.16049382 0.9592594 0.40417236 -0.021011426486725434 0.06693145681583773
0.18518518 0.9578166 0.40375122 -0.01771566976650478 0.06404455484081481
0.20987654 0.9564253 0.40338543 -0.014531399527445898 0.04680234383549104
0.2345679 0.955093 0.4030036 -0.011634448050967023 0.024137782357765532
0.25925925 0.9538236 0.40257767 -0.009107221212649369 0.0022202767142691297
0.28395063 0.9526181 0.40210366 -0.006963789515590348 -0.01531251021859789
0.30864197 0.95147556 0.40159008 -0.005175568540874518 -0.02674167688157031
0.33333334 0.9503938 0.4010504 -0.0036923040261695314 -0.03193085006493784
0.3580247 0.9493697 0.40049925 -0.002457238464982061 -0.03162148794626409
0.38271606 0.94840014 0.39995003 -0.0014165374226040618 -0.027103433837779446
0.4074074 0.9474817 0.3994139 -0.0005241854683882641 -0.01995831608948065
0.43209878 0.94661117 0.39889967 0.0002561377594131032 -0.011499207338917766
0.45679012 0.94578534 0.3984138 0.0009512934043590087 -0.003018321182654472
0.4814815 0.9450015 0.39796078 0.0015798842252223201 0.004399914706344134
0.50617284 0.94425696 0.39754298 0.0021539594942214333 0.010319171070322044
0.5308642 0.9435494 0.39716172 0.0026806655460628664 0.01423430745039659
0.5555556 0.94287664 0.39681715 0.003163867911085051 0.016086488092897342
0.5802469 0.9422366 0.39650837 0.003605334633285197 0.015936948434030637
0.60493827 0.9416275 0.39623404 0.004005715198215444 0.014239442817887174
0.6296296 0.9410477 0.3959925 0.004365237464678335 0.011279155566895497
0.654321 0.9404953 0.3957815 0.004684139886795008 0.007492841540894005
0.67901236 0.9399692 0.39559892 0.0049629391011242405 0.00337671074187092
0.7037037 0.9394676 0.39544252 0.005202651670881327 -0.0004079859235062031
0.72839504 0.9389894 0.39530995 0.005404675310271284 -0.0036098620868433495
0.75308645 0.938533 0.39519903 0.005570935071713957 -0.005897202323560486
0.7777778 0.93809754 0.39510757 0.005703692280068018 -0.006976400838140398
0.80246913 0.9376815 0.39503366 0.005805525837145653 -0.006907827855364303
0.8271605 0.93728405 0.39497536 0.005879244081970365 -0.005829394022701308
0.8518519 0.93690383 0.39493084 0.005927735032539717 -0.0037546495866437905
0.8765432 0.93653995 0.39489847 0.005953973901223232 -0.001254075874504633
0.90123457 0.93619144 0.3948769 0.005960882689950227 0.0010353281672287266
0.9259259 0.93585736 0.39486462 0.0059513192340970925 0.0024692985361965836
0.9506173 0.9355368 0.39486045 0.0059280028500770625 0.0023089095331728458
0.97530866 0.93522894 0.3948632 0.0058934918488726205 -0.000153782731317915
1.0 0.934933 0.394872 0.005850194991079876 -0.0055892462993972
