0.0 0.7990896372342312 1.0 0.8840218305142711 1.0 0.7585344728972269 1.0
0.025 0.8034838124889161 0.9927073837739289 0.884506319734386 0.9998221431747444 0.7596947363260504 0.999550299051131
0.05 0.8166860430747404 0.9707923278700724 0.8859170383458967 0.9995108937305469 0.7632082100893893 0.9983361064891847
0.075 0.8386766241699344 0.9342920395140736 0.8882967353976374 0.9988883948421521 0.7690585524488095 0.9971443989746819
0.1 0.8583814459398215 0.9069819358919502 0.8916169115237186 0.9977767896843042 0.7772621051427451 0.9819220218554661
0.125 0.868056513428836 0.8919316131192677 0.8958775667241404 0.95 0.7877861846943278 0.9507802311462877
0.15 0.8828745393997911 0.8770487228619798 0.9010929506818474 0.9035793686082704 0.8006634745804259 0.9199082610064307
0.175 0.8992295414687974 0.8641006083381393 0.9249326702480869 0.8654513116940863 0.8273658751818019 0.8865854206952377
0.2 0.9161362785473606 0.8478782579576953 0.9511520868660672 0.8384170742552245 0.8454561796283889 0.8555560552232765
0.225 0.9351908411988414 0.8307071233233494 0.9641192983456118 0.8085371276122721 0.8695602438187374 0.8225030354814049
0.25 0.9549153677904983 0.8168660353840715 0.9738803311626317 0.7726545131169409 0.8961319105126404 0.7874263614696227
0.275 0.9699107371573824 0.7987275128830019 0.9789532182908931 0.743574922187639 0.9210367198862617 0.7579484642712596
0.3 0.9730832134623342 0.7781147098766581 0.9899112244752555 0.712916851934193 0.9276387822136519 0.7304942213428071
0.325 0.9849652209895762 0.7633248376834781 1.0 0.6869052912405513 0.9375582174431717 0.7012861447137654
0.35 0.9922165954008946 0.745111900731122 0.9874745286917367 0.6638506002667852 0.9567107348879773 0.6675360885011468
0.375 0.9994482649904433 0.7232154484400871 0.9782122347777762 0.6414406402845709 0.9822692137989639 0.625938750730764
0.4 1.0 0.7024166093055272 0.946777434202089 0.6168519341929747 0.9944764924092626 0.5921212393758151
0.425 0.9870539320971843 0.6814689412683943 0.906094589395386 0.6004891062694531 1.0 0.5636326842649638
0.45 0.9686102189205699 0.6629025356724276 0.8605241033387008 0.583325922632281 0.9737551680747799 0.5398210190223501
0.475 0.9427377879367081 0.6417316242814355 0.8245151545378115 0.5709426411738551 0.9332439984965601 0.5251832531366641
0.5 0.9032296202880845 0.6179189998697747 0.7763797255511065 0.555958203646065 0.8833853545340153 0.5179430678598732
0.525 0.8486669688072672 0.5980503413762953 0.7349843965971756 0.5458648288128057 0.845113003121272 0.5041597337770383
0.55 0.795976275394589 0.5779956467545997 0.6980492184048905 0.5218986216096043 0.8274475838739725 0.4829563340378648
0.575 0.7403298587164279 0.558145591873942 0.6620972683357795 0.5062916851934193 0.7914957593188764 0.46820614291496154
0.6 0.7057084868667364 0.5388350417651108 0.6271427960727873 0.48425967096487327 0.7619825797068293 0.44873409182893376
0.625 0.6615893909239591 0.5185198965639127 0.5900081223192783 0.4636949755446865 0.7293808115307306 0.4327247380491973
0.65 0.6287611578553272 0.4981489405242498 0.5493822762443535 0.439795464650956 0.6768421224649879 0.4179070917839637
0.675 0.6055094681668605 0.47976857105649917 0.5210539065505793 0.4250111160515785 0.6225548673867927 0.40628232225569993
0.7 0.5799917239748567 0.4567931092218109 0.4852444533109138 0.40233437083148066 0.5893157714117628 0.38480910194720513
0.725 0.5548877810400206 0.4347664316410247 0.452869173660886 0.38141396176078257 0.557776216233883 0.3620992040293205
0.75 0.5260596267906756 0.41056313136011013 0.4353705630049732 0.36900844819919965 0.535682185870933 0.34658452129333994
0.775 0.48625588681550375 0.38312280244823543 0.419767160180686 0.35331258337038685 0.5243737028745118 0.32936097495165717
0.8 0.44339789946599933 0.3537476978029133 0.397024666201177 0.33872832369942196 0.510924452143219 0.3103611098619418
0.825 0.39772212260340106 0.3234610161293323 0.37185972612109386 0.32405513561582927 0.4923765790204762 0.28960741107163734
0.85 0.3480659717432856 0.29220694658902757 0.34579705601550365 0.3007336594041796 0.4643178141290671 0.26536852992759813
0.875 0.29482354332105065 0.261231931241047 0.3489319862633056 0.273143619386394 0.4335626623960257 0.2411071637361155
0.9 0.24481270566907723 0.22772682454932747 0.3163714607349986 0.24341929746554025 0.3973657117644175 0.2138215586634888
0.925 0.18876234014463342 0.19477982624225626 0.28391068298730354 0.2132325477990218 0.35299789191574205 0.185557854027072
0.95 0.1320932432166151 0.16213048574033076 0.2524188836798381 0.1829702089817697 0.31124475021652803 0.15693663713630435
0.975 0.07577292163392382 0.12930813163916433 0.21678042663550734 0.1494064028457092 0.2617619662379684 0.1309012007015335
