0.0 1.0 0.8519212575503967
0.025 0.9997909026991848 0.8525398442616986
0.05 0.9994249824227581 0.8543410232151953
0.075 0.9986931418699049 0.8573793755912962
0.1 0.9973862837398098 0.8616185139363947
0.125 0.9412175213083218 0.8670584382504913
0.15 0.8866431257955499 0.8737173422603887
0.175 0.8418178919332875 0.9041554472018047
0.2 0.8100351022093744 0.9376319045193218
0.225 0.7749067556724177 0.9541881959100502
0.25 0.7327213752329474 0.9666508987701041
0.275 0.6985339665496593 0.9731278655119716
0.3 0.6624908193216361 0.9871188414234773
0.325 0.6319103390774105 1.0
0.35 0.6048061014592377 0.9840077141401645
0.375 0.5784598415565203 0.9721817917182155
0.4 0.5495521397188164 0.9320464303908013
0.425 0.5303151880438164 0.8801033403682411
0.45 0.5101372985151478 0.8219198020522525
0.475 0.49557889894588825 0.7759442544210756
0.5 0.4779624513522061 0.7144858452805473
0.525 0.46609617953094246 0.6616330689178371
0.55 0.43792031824609184 0.6144749290444655
0.575 0.41957203009955646 0.5685721563205007
0.6 0.39367010196107133 0.5239429444727458
0.625 0.3694932265543117 0.47653009242413213
0.65 0.3413957767572668 0.4246597773087839
0.675 0.32401456362700176 0.38849064842442327
0.7 0.29735465777306147 0.34276981296848846
0.725 0.27275958776467146 0.30143366567207625
0.75 0.25817505103280997 0.2790917691579944
0.775 0.23972221423586698 0.2591696383087112
0.8 0.2225762355690191 0.2301324503311258
0.825 0.2053257082517636 0.19800232879703084
0.85 0.17790782468236813 0.16472600247434685
0.875 0.14547160589340744 0.1687286223710065
0.9 0.1105262194946641 0.1271559566261553
0.925 0.0750371801138012 0.08571064696892514
0.95 0.03945927438009185 0.04550251073429882
0.975 0.0 0.0
