0.0 12.958307 99.60953
0.02564102564102564 12.958162 99.4026
0.05128205128205128 12.957866 98.75291
0.07692307692307693 12.957695 97.63289
0.10256410256410256 12.957788 96.031456
0.1282051282051282 12.95815 93.95829
0.15384615384615385 12.958675 91.444984
0.1794871794871795 12.959255 88.545135
0.20512820512820512 12.959768 85.329506
0.23076923076923075 12.960152 81.880554
0.2564102564102564 12.960356 78.28458
0.28205128205128205 12.960393 74.62398
0.3076923076923077 12.960294 70.971985
0.3333333333333333 12.960109 67.388794
0.358974358974359 12.95987 63.920094
0.3846153846153846 12.959629 60.597622
0.41025641025641024 12.959401 57.44103
0.4358974358974359 12.959222 54.459732
0.4615384615384615 12.959085 51.655716
0.48717948717948717 12.959009 49.025444
0.5128205128205128 12.958965 46.561844
0.5384615384615384 12.95896 44.255714
0.5641025641025641 12.958984 42.096626
0.5897435897435898 12.959024 40.07401
0.6153846153846154 12.959092 38.17719
0.641025641025641 12.95916 36.396084
0.6666666666666666 12.959244 34.721222
0.6923076923076923 12.959336 33.14385
0.717948717948718 12.959423 31.655909
0.7435897435897436 12.959524 30.250183
0.7692307692307692 12.959642 28.920063
0.7948717948717948 12.959757 27.659643
0.8205128205128205 12.959883 26.463562
0.8461538461538461 12.960016 25.327093
0.8717948717948718 12.960152 24.245914
0.8974358974358974 12.960272 23.216198
0.923076923076923 12.960386 22.234491
0.9487179487179487 12.960466 21.297663
0.9743589743589743 12.960501 20.402977
1.0 12.96048 19.547869
